time,PacketBouncewithTCP.client.tcp.SHI: reordering density
0.002029272,-27
0.002039096,-27
0.002055224,38
0.002065048,37
0.00206996,37
0.002074872,35
0.002079784,34
0.002090904,28
0.002098736,28
0.002151096,-27
0.002156008,-27
0.002175656,-28
0.00218548,-28
0.002195304,-28
0.002376336,32
0.00238616,32
0.002405808,16
0.00241072,16
0.002420544,16
0.002430368,16
0.002440192,-26
0.002450016,-27
0.002469664,-27
0.002479488,-27
0.002499136,-27
0.00250896,-27
0.002513872,-27
0.002528608,-27
0.002538432,-27
0.002543344,-27
0.00255808,-27
0.002567904,-27
0.002572816,-27
0.002587552,-27
0.002597376,-27
0.002602288,-27
0.002617024,-27
0.002626848,-27
0.00263176,-27
0.002646496,-27
0.00265632,-27
0.002661232,-27
0.002675968,-27
0.002685792,-27
0.002690704,-27
0.00270544,-27
0.002715264,-27
0.002720176,-27
0.00275456,44
0.002776752,-26
0.002781664,45
0.002798432,45
0.002808256,45
0.00281808,45
0.002827904,45
0.002837728,45
0.00284264,45
0.002852464,45
0.002862288,45
0.002872112,45
0.002881936,45
0.002901584,43
0.002911408,43
0.002935968,34
0.002945792,34
0.002955616,34
0.00296544,34
0.002975264,34
0.002985088,34
0.00299,34
0.002999824,32
0.00306116,-24
0.003066072,-24
0.003075896,-24
0.003090632,-24
0.003100456,-25
0.003221304,34
0.003242144,34
0.003255816,34
0.003275464,34
0.003304936,33
0.003349144,-23
0.00336388,-24
0.003383528,-24
0.00338844,-24
0.003403176,-24
0.003422824,-24
0.00343756,-24
0.003447384,-24
0.00346212,-24
0.003467032,-24
0.003476856,-24
0.003491592,-24
0.003496504,-24
0.003506328,-24
0.003521064,-24
0.003525976,-24
0.0035358,-24
0.003550536,-24
0.003555448,-24
0.003565272,-24
0.003580008,-24
0.00358492,-24
0.003594744,-24
0.00360948,-24
0.003614392,-24
0.003624216,-24
0.003638952,-24
0.003643864,-24
0.003653688,-24
0.003668424,-24
0.003673336,-24
0.00368316,-24
0.003697896,-24
0.003702808,-24
0.003712632,-24
0.003727368,-24
0.00373228,-24
0.003742104,-24
0.00375684,-24
0.003761752,-24
0.003771576,-24
0.003786312,-24
0.003791224,-24
0.003801048,-24
0.003815784,-24
0.003820696,-24
0.00383052,-24
0.003845256,-24
0.003850168,-24
0.003859992,-24
0.003874728,-24
0.00387964,-24
0.003889464,-24
0.003989064,58
0.003998888,58
0.004008712,58
0.004018536,58
0.00402836,58
0.004038184,58
0.004048008,58
0.004057832,58
0.004067656,58
0.00407748,58
0.004092216,58
0.004106952,58
0.004121688,58
0.004131512,58
0.004141336,58
0.00415116,58
0.004160984,58
0.004170808,58
0.004180632,58
0.00420028,54
0.00431016,53
0.004353904,53
0.004388288,53
0.004398112,52
0.004471248,0
0.00450072,-11
0.004505632,-11
0.004510544,-11
0.004540016,-11
0.004544928,-11
0.00454984,-11
0.004584224,-11
0.004589136,-11
0.004594048,-11
0.004628432,-11
0.004633344,-11
0.004638256,-11
0.00467264,-11
0.004677552,-11
0.004682464,-11
0.004702112,-11
0.004707024,-11
0.004711936,-11
0.004731584,-11
0.004736496,-11
0.004741408,-11
0.004761056,-11
0.004765968,-11
0.00477088,-11
0.004790528,-11
0.00479544,-11
0.004800352,-11
0.00482,-11
0.004824912,-11
0.004829824,-11
0.004849472,-11
0.004854384,-11
0.004859296,-11
0.004878944,-11
0.004883856,-11
0.004888768,-11
0.004908416,-11
0.004913328,-11
0.00491824,-11
0.004937888,-11
0.0049428,-11
0.004947712,-11
0.00496736,-11
0.004972272,-11
0.004977184,-11
0.004996832,-11
0.005001744,-11
0.005006656,-11
0.005026304,-11
0.005031216,-11
0.005036128,-11
0.005055776,-11
0.005060688,-11
0.0050656,-11
0.005085248,-11
0.00509016,-11
0.005095072,-11
0.00511472,-11
0.005119632,-11
0.005124544,-11
0.005144192,-11
0.005149104,-11
0.005154016,-11
0.005173664,-11
0.005178576,-11
0.005183488,-11
0.005203136,-11
0.005208048,-11
0.00521296,-11
0.005232608,-11
0.00523752,-11
0.005242432,-11
0.00526208,-11
0.005266992,-11
0.005271904,-11
0.005276392,-11
0.005595248,76
0.005609984,76
0.00562472,76
0.005639456,76
0.005654192,76
0.005668928,76
0.005683664,76
0.0056984,76
0.005713136,76
0.005727872,76
0.005737696,76
0.00587032,-19
0.005885056,-20
0.005904704,-20
0.005914528,-20
0.005929264,-20
0.005948912,-20
0.005958736,-20
0.00596856,-20
0.00599312,-20
0.006002944,-20
0.006012768,-20
0.006037328,-20
0.006047152,-20
0.006056976,-20
0.006081536,-20
0.00609136,-20
0.006101184,-20
0.006125744,-20
0.006135568,-20
0.006145392,-20
0.006169952,-20
0.006179776,-20
0.0061896,-20
0.00621416,-20
0.006223984,-20
0.006233808,-20
0.006258368,-20
0.006268192,-20
0.006282928,-20
0.006297664,-20
0.006307488,-20
0.0063124,-20
0.006327136,-20
0.00633696,-20
0.006341872,-20
0.006356608,-20
0.006366432,-20
0.006371344,-20
0.00638608,-20
0.006395904,-20
0.006400816,-20
0.006415552,-20
0.006425376,-20
0.006430288,-20
0.006445024,-20
0.006454848,-20
0.00645976,-20
0.006474496,-20
0.00648432,-20
0.006489232,-20
0.006503968,-20
0.006513792,-20
0.006518704,-20
0.00653344,-20
0.006543264,-20
0.006548176,-20
0.006562912,-20
0.006572736,-20
0.006577648,-20
0.006592384,-20
0.006602208,-20
0.00660712,-20
0.006621856,-20
0.00663168,-20
0.006636592,-20
0.006651328,-20
0.006861696,66
0.00687152,66
0.006881344,66
0.006891168,66
0.006905904,66
0.00692064,66
0.006935376,66
0.006950112,66
0.006964848,66
0.006979584,66
0.00699432,66
0.007009056,66
0.007023792,66
0.007038528,66
0.007053264,66
0.007068,66
0.007082736,66
0.007097472,66
0.007112208,66
0.007131856,65
0.007194864,0
0.007298016,0
0.00730784,0
0.007322576,0
0.007337312,0
0.007366784,-33
0.007371696,-33
0.007401168,-34
0.007410992,-34
0.007415904,-34
0.007445376,-34
0.0074552,-34
0.007460112,-34
0.007489584,-34
0.007499408,-34
0.00750432,-34
0.007533792,-34
0.007543616,-34
0.007548528,-34
0.007578,-34
0.007587824,-34
0.007592736,-34
0.007622208,-34
0.007632032,-34
0.007636944,-34
0.007666416,-34
0.007675816,-34
0.007680728,-34
0.0077102,-34
0.007720024,-34
0.007724936,-34
0.007754408,-34
0.007764232,-34
0.007769144,-34
0.007798616,-34
0.00780844,-34
0.007813352,-34
0.007842824,-34
0.007852648,-34
0.00785756,-34
0.007887032,-34
0.007896856,-34
0.007901768,-34
0.00793124,-34
0.007941064,-34
0.007945976,-34
0.007975448,-34
0.007985272,-34
0.007990184,-34
0.008019656,-34
0.00802948,-34
0.008034392,-34
0.008058952,-34
0.008073264,-34
0.008078176,-34
0.008102736,-34
0.008117472,-34
0.008122384,-34
0.008146944,53
0.00816168,53
0.008176416,53
0.008191152,53
0.008205888,53
0.008220624,53
0.00823536,53
0.008250096,53
0.008264832,53
0.008279568,53
0.008294304,53
0.00830904,53
0.008323776,53
0.008338512,53
0.008353248,53
0.008367984,53
0.00838272,53
0.008397456,53
0.008412192,53
0.008426928,53
0.008441664,53
0.0084564,53
0.008471136,53
0.008485872,53
0.008500608,53
0.008515344,53
0.00853008,53
0.008544816,53
0.008559552,53
0.008574288,53
0.008589024,53
0.008598848,53
0.00860376,53
0.008613584,51
0.008667192,0
0.008681928,0
0.008696664,0
0.0087114,0
0.008726136,0
0.008740872,0
0.008755608,0
0.008770344,0
0.00878508,0
0.008799816,0
0.008814552,0
0.008829288,0
0.008844024,0
0.00885876,0
0.008873496,0
0.00888332,-31
0.008888232,-31
0.008898056,-31
0.008917704,-31
0.00893244,-31
0.008942264,-31
0.008961912,-31
0.008976648,-31
0.008986472,-31
0.00900612,-31
0.009020856,-31
0.00903068,-31
0.009050328,-31
0.009065064,-31
0.009074888,-31
0.009094536,-31
0.009109272,-31
0.009119096,-31
0.009138744,-31
0.00915348,-31
0.009163304,-31
0.009182952,-31
0.009197688,-31
0.009207512,-31
0.00922716,-31
0.009241896,-31
0.00925172,-31
0.009271368,-31
0.009286104,-31
0.009295928,-31
0.009315576,-31
0.009330312,-31
0.009340136,-31
0.009359784,-31
0.00937452,-31
0.009384344,-31
0.009408904,-31
0.00942364,-31
0.00943304,-31
0.009452688,-31
0.009467424,-31
0.009477248,-31
0.009496896,-31
0.009511632,-31
0.009521456,-31
0.009541104,-31
0.00955584,-31
0.009565664,-31
0.009585312,-31
0.009600048,-31
0.009609872,-31
0.00962952,-31
0.009644256,-31
0.00965408,-31
0.009663904,-31
0.00967864,55
0.009693376,55
0.009708112,55
0.009722848,55
0.009737584,55
0.00975232,55
0.009767056,55
0.009781792,55
0.009796528,55
0.009811264,55
0.009826,55
0.009840736,55
0.009855472,55
0.009870208,55
0.009884944,55
0.00989968,55
0.009914416,55
0.009929152,55
0.009943888,55
0.009958624,55
0.00997336,55
0.009988096,55
0.010002832,55
0.010017568,55
0.010032304,55
0.01004704,55
0.010061776,55
0.010076512,55
0.010091248,55
0.010105984,55
0.01012072,55
0.010154256,0
0.010159168,0
0.01016408,0
0.010168992,0
0.010173904,0
0.010178816,0
0.01018864,0
0.010203376,0
0.010218112,0
0.010232848,0
0.010247584,0
0.01026232,0
0.010277056,0
0.010291792,0
0.010306528,0
0.010321264,0
0.010336,0
0.010350736,0
0.010365472,0
0.010380208,0
0.010394944,0
0.01040968,0
0.010414592,-31
0.01043424,-32
0.010448976,-32
0.0104588,-32
0.010488272,-33
0.010498096,-33
0.010503008,-33
0.01053248,-33
0.010542304,-33
0.010547216,-33
0.010576688,-33
0.010586512,-33
0.010591424,-33
0.010620896,-33
0.01063072,-33
0.010635632,-33
0.010665104,-33
0.010674928,-33
0.01067984,-33
0.010709312,-33
0.010719136,-33
0.010724048,-33
0.01075352,-33
0.010763344,-33
0.010768256,-33
0.010797728,-33
0.010807552,-33
0.010812464,-33
0.010841936,-33
0.01085176,-33
0.010856672,-33
0.010886144,-33
0.010895544,-33
0.010900456,-33
0.010929928,-33
0.010939752,-33
0.010944664,-33
0.010978624,-33
0.010983536,-33
0.010988448,-33
0.011022832,-33
0.011027744,-33
0.011032656,-33
0.01106704,-33
0.011071952,-33
0.011076864,-33
0.011111248,-33
0.01111616,-33
0.011121072,-33
0.011155456,-33
0.011160368,-33
0.01116528,-33
0.011199664,-33
0.011204576,-33
0.011219312,54
0.011234048,54
0.011248784,54
0.01126352,54
0.011278256,54
0.011292992,54
0.011307728,54
0.011322464,54
0.0113372,54
0.011351936,54
0.011366672,54
0.011381408,54
0.011396144,54
0.01141088,54
0.011425616,54
0.011440352,54
0.011455088,54
0.011469824,54
0.01148456,54
0.011499296,54
0.011514032,54
0.011528768,54
0.011543504,54
0.01155824,54
0.011572976,54
0.011587712,54
0.011602448,54
0.011617184,54
0.01163192,54
0.011646656,54
0.011661392,54
0.011676128,53
0.011685952,50
0.011729736,0
0.011744472,0
0.011759208,0
0.011773944,0
0.01178868,0
0.011803416,0
0.011818152,0
0.011832888,0
0.011847624,0
0.01186236,0
0.011877096,0
0.011891832,0
0.011906568,0
0.011921304,0
0.01193604,0
0.011950776,0
0.011965512,-32
0.011980248,-32
0.011994984,-33
0.01200972,-33
0.012024456,-33
0.012039192,-33
0.012053928,-33
0.012068664,-33
0.0120834,-33
0.012098136,-33
0.012112872,-33
0.012127608,-33
0.012142344,-33
0.01215708,-33
0.012171816,-33
0.012186552,-33
0.012201288,-33
0.012216024,-33
0.01223076,-33
0.012245496,-33
0.012260232,-33
0.012274968,-33
0.012289704,-33
0.01230444,-33
0.012319176,-33
0.012333912,-33
0.012348648,-33
0.012363384,-33
0.01237812,-33
0.012392856,-33
0.012407592,-33
0.012422328,-33
0.012437064,-33
0.012451376,-33
0.012466112,-33
0.012480848,-33
0.012495584,-33
0.01251032,-33
0.012525056,-33
0.012539792,-33
0.012554528,-33
0.012569264,-33
0.012584,-33
0.012598736,-33
0.012613472,-33
0.012628208,-33
0.012642944,-33
0.01265768,-33
0.012672416,-33
0.012687152,-33
0.012701888,-33
0.012716624,-33
0.01273136,-33
0.012751008,53
0.012765744,53
0.01278048,53
0.012795216,53
0.012809952,53
0.012824688,53
0.012839424,53
0.01285416,53
0.012868896,53
0.012883632,53
0.012898368,53
0.012913104,53
0.01292784,53
0.012942576,53
0.012957312,53
0.012972048,53
0.012986784,53
0.01300152,53
0.013016256,53
0.013030992,53
0.013045728,53
0.013060464,53
0.0130752,53
0.013089936,53
0.013104672,53
0.013119408,53
0.013134144,53
0.01314888,53
0.013163616,53
0.013178352,53
0.013193088,53
0.013198,53
0.013212736,51
0.013231536,0
0.013236448,0
0.01324136,0
0.013251184,0
0.01326592,0
0.013280656,0
0.013295392,0
0.013310128,0
0.013324864,0
0.0133396,0
0.013354336,0
0.013369072,0
0.013383808,0
0.013398544,0
0.01341328,0
0.013428016,0
0.013442752,0
0.013457488,0
0.013472224,0
0.01348696,0
0.013496784,-31
0.01351152,-31
0.013531168,-32
0.01353608,-32
0.013550816,-32
0.013575376,-32
0.013580288,-32
0.013595024,-32
0.013619584,-32
0.013624496,-32
0.013639232,-32
0.013663792,-32
0.013668704,-32
0.01368344,-32
0.013708,-32
0.013712912,-32
0.013727648,-32
0.013752208,-32
0.01375712,-32
0.013771856,-32
0.013796416,-32
0.013801328,-32
0.013816064,-32
0.013840624,-32
0.013845536,-32
0.013860272,-32
0.013884832,-32
0.013889744,-32
0.01390448,-32
0.01392904,-32
0.013933952,-32
0.013948688,-32
0.013973248,-32
0.01397816,-32
0.013992896,-32
0.01401212,-32
0.014021944,-32
0.014041592,-32
0.014055904,-32
0.014065728,-32
0.014085376,-32
0.014100112,-32
0.014109936,-32
0.014129584,-32
0.01414432,-32
0.014154144,-32
0.014173792,-32
0.014188528,-32
0.014198352,-32
0.014218,-32
0.014232736,-32
0.01424256,-32
0.01426712,-32
0.014276944,-32
0.014281856,-32
0.014296592,55
0.014311328,55
0.014326064,55
0.0143408,55
0.014355536,55
0.014370272,55
0.014385008,55
0.014399744,55
0.01441448,55
0.014429216,55
0.014443952,55
0.014458688,55
0.014473424,55
0.01448816,55
0.014502896,55
0.014517632,55
0.014532368,55
0.014547104,55
0.01456184,55
0.014576576,55
0.014591312,55
0.014606048,55
0.014620784,55
0.01463552,55
0.014650256,55
0.014664992,55
0.014679728,55
0.014694464,55
0.0147092,55
0.014723936,55
0.014738672,55
0.01475832,53
0.01479228,0
0.014802104,0
0.014811928,0
0.014826664,0
0.0148414,0
0.014856136,0
0.014870872,0
0.014885608,0
0.014900344,0
0.01491508,0
0.014929816,0
0.014944552,0
0.014959288,0
0.014974024,0
0.01498876,0
0.015003496,0
0.015018232,0
0.015032968,0
0.015042792,-31
0.015052616,-31
0.015072264,-32
0.015087,-32
0.015096824,-32
0.015116472,-32
0.015131208,-32
0.015141032,-32
0.01516068,-32
0.015175416,-32
0.01518524,-32
0.015204888,-32
0.015219624,-32
0.015229448,-32
0.015249096,-32
0.015263832,-32
0.015273656,-32
0.015293304,-32
0.01530804,-32
0.015317864,-32
0.015337512,-32
0.015352248,-32
0.015362072,-32
0.01538172,-32
0.015396456,-32
0.01540628,-32
0.015425928,-32
0.015440664,-32
0.015450488,-32
0.015470136,-32
0.015484872,-32
0.015494696,-32
0.015514344,-32
0.01552908,-32
0.015538904,-32
0.015558552,-32
0.015573288,-32
0.015583112,-32
0.015607248,-32
0.015621984,-32
0.015626896,-32
0.015651456,-32
0.015666192,-32
0.015671104,-32
0.015695664,-32
0.0157104,-32
0.015715312,-32
0.015739872,-32
0.015754608,-32
0.01575952,-32
0.01578408,-32
0.015798816,-32
0.015803728,-32
0.015823376,-32
0.015838112,54
0.015852848,54
0.015867584,54
0.01588232,54
0.015897056,54
0.015911792,54
0.015926528,54
0.015941264,54
0.015956,54
0.015970736,54
0.015985472,54
0.016000208,54
0.016014944,54
0.01602968,54
0.016044416,54
0.016059152,54
0.016073888,54
0.016088624,54
0.01610336,54
0.016118096,54
0.016132832,54
0.016147568,54
0.016162304,54
0.01617704,54
0.016191776,54
0.016206512,54
0.016221248,54
0.016235984,54
0.01625072,54
0.016265456,54
0.016280192,54
0.01629984,52
0.016313728,0
0.016328464,0
0.016338288,0
0.016353024,0
0.01636776,0
0.016382496,0
0.016397232,0
0.016411968,0
0.016426704,0
0.01644144,0
0.016456176,0
0.016470912,0
0.016485648,0
0.016500384,0
0.01651512,0
0.016529856,0
0.016544592,0
0.016559328,0
0.016574064,0
0.016578976,-31
0.016593712,-32
0.01661336,-32
0.016623184,-32
0.016633008,-32
0.016657568,-32
0.016667392,-32
0.016677216,-32
0.016701776,-32
0.0167116,-32
0.016721424,-32
0.016745984,-32
0.016755808,-32
0.016765632,-32
0.016790192,-32
0.016800016,-32
0.01680984,-32
0.0168344,-32
0.016844224,-32
0.016854048,-32
0.016878608,-32
0.016888432,-32
0.016898256,-32
0.016922816,-32
0.01693264,-32
0.016942464,-32
0.016967024,-32
0.016976848,-32
0.016986672,-32
0.017011232,-32
0.017021056,-32
0.01703088,-32
0.01705544,-32
0.017065264,-32
0.01708,-32
0.017099224,-32
0.017108624,-32
0.017133184,-32
0.017143008,-32
0.017152832,-32
0.017177392,-32
0.017187216,-32
0.01719704,-32
0.0172216,-32
0.017231424,-32
0.017241248,-32
0.017265808,-32
0.017275632,-32
0.017285456,-32
0.017310016,-32
0.01731984,-32
0.017329664,-32
0.017354224,-32
0.017359136,-32
0.017364048,-32
0.017383696,55
0.017398432,55
0.017413168,55
0.017427904,55
0.01744264,55
0.017457376,55
0.017472112,55
0.017486848,55
0.017501584,55
0.01751632,55
0.017531056,55
0.017545792,55
0.017560528,55
0.017575264,55
0.01759,55
0.017604736,55
0.017619472,55
0.017634208,55
0.017648944,55
0.01766368,55
0.017678416,55
0.017693152,55
0.017707888,55
0.017722624,55
0.01773736,55
0.017752096,55
0.017766832,55
0.017781568,55
0.017796304,55
0.01781104,55
0.017825776,55
0.017840512,54
0.01786956,0
0.017879384,0
0.017889208,0
0.017903944,0
0.01791868,0
0.017933416,0
0.017948152,0
0.017962888,0
0.017977624,0
0.01799236,0
0.018007096,0
0.018021832,0
0.018036568,0
0.018051304,0
0.01806604,0
0.018080776,0
0.018095512,0
0.018110248,0
0.01813972,-33
0.018144632,-33
0.018154456,-33
0.018183928,-33
0.01818884,-33
0.018198664,-33
0.018228136,-33
0.018233048,-33
0.018242872,-33
0.018272344,-33
0.018277256,-33
0.01828708,-33
0.018316552,-33
0.018321464,-33
0.018331288,-33
0.01836076,-33
0.018365672,-33
0.018375496,-33
0.018404968,-33
0.01840988,-33
0.018419704,-33
0.018449176,-33
0.018454088,-33
0.018463912,-33
0.018493384,-33
0.018498296,-33
0.01850812,-33
0.018537592,-33
0.018542504,-33
0.018552328,-33
0.0185818,-33
0.018586712,-33
0.018596536,-33
0.018626008,-33
0.01863092,-33
0.018640744,-33
0.018669792,-33
0.018674704,-33
0.018684528,-33
0.018714,-33
0.018718912,-33
0.018728736,-33
0.018758208,-33
0.01876312,-33
0.018772944,-33
0.018802416,-33
0.018807328,-33
0.018817152,-33
0.018846624,-33
0.018851536,-33
0.01886136,-33
0.018881008,-33
0.018895744,-33
0.018915392,53
0.018930128,53
0.018944864,53
0.0189596,53
0.018974336,53
0.018989072,53
0.019003808,53
0.019018544,53
0.01903328,53
0.019048016,53
0.019062752,53
0.019077488,53
0.019092224,53
0.01910696,53
0.019121696,53
0.019136432,53
0.019151168,53
0.019165904,53
0.01918064,53
0.019195376,53
0.019210112,53
0.019224848,53
0.019239584,53
0.01925432,53
0.019269056,53
0.019283792,53
0.019298528,53
0.019313264,53
0.019328,53
0.019342736,53
0.019357472,53
0.019367296,53
0.01937712,53
0.01939592,0
0.019410656,0
0.01942048,0
0.019430304,0
0.01944504,0
0.019459776,0
0.019474512,0
0.019489248,0
0.019503984,0
0.01951872,0
0.019533456,0
0.019548192,0
0.019562928,0
0.019577664,0
0.0195924,0
0.019607136,0
0.019621872,0
0.019636608,0
0.019651344,0
0.019661168,-31
0.019670992,-31
0.01969064,-32
0.019705376,-32
0.0197152,-32
0.019734848,-32
0.019749584,-32
0.019759408,-32
0.019779056,-32
0.019793792,-32
0.019803616,-32
0.019823264,-32
0.019838,-32
0.019847824,-32
0.019867472,-32
0.019882208,-32
0.019892032,-32
0.01991168,-32
0.019926416,-32
0.01993624,-32
0.019955888,-32
0.019970624,-32
0.019980448,-32
0.020000096,-32
0.020014832,-32
0.020024656,-32
0.020044304,-32
0.02005904,-32
0.020068864,-32
0.020088512,-32
0.020103248,-32
0.020113072,-32
0.02013272,-32
0.020147456,-32
0.02015728,-32
0.020176504,-32
0.020190816,-32
0.020195728,-32
0.020220288,-32
0.020235024,-32
0.020239936,-32
0.020264496,-32
0.020279232,-32
0.020284144,-32
0.020308704,-32
0.02032344,-32
0.020328352,-32
0.020352912,-32
0.020367648,-32
0.02037256,-32
0.02039712,-32
0.020411856,-32
0.02042168,-32
0.020436416,-32
0.020441328,-32
0.020460976,55
0.020475712,55
0.020490448,55
0.020505184,55
0.02051992,55
0.020534656,55
0.020549392,55
0.020564128,55
0.020578864,55
0.0205936,55
0.020608336,55
0.020623072,55
0.020637808,55
0.020652544,55
0.02066728,55
0.020682016,55
0.020696752,55
0.020711488,55
0.020726224,55
0.02074096,55
0.020755696,55
0.020770432,55
0.020785168,55
0.020799904,55
0.02081464,55
0.020829376,55
0.020844112,55
0.020858848,55
0.020873584,55
0.02088832,55
0.020903056,55
0.020922704,53
0.020949776,0
0.0209596,0
0.020974336,0
0.020989072,0
0.021003808,0
0.021018544,0
0.02103328,0
0.021048016,0
0.021062752,0
0.021077488,0
0.021092224,0
0.02110696,0
0.021121696,0
0.021136432,0
0.021151168,0
0.021165904,0
0.02118064,0
0.021195376,0
0.021224848,-33
0.02122976,-33
0.021239584,-33
0.021264144,-33
0.021269056,-33
0.021283792,-33
0.021308352,-33
0.021313264,-33
0.021328,-33
0.02135256,-33
0.021357472,-33
0.021372208,-33
0.021396768,-33
0.02140168,-33
0.021416416,-33
0.021440976,-33
0.021445888,-33
0.021460624,-33
0.021485184,-33
0.021490096,-33
0.021504832,-33
0.021529392,-33
0.021534304,-33
0.02154904,-33
0.0215736,-33
0.021578512,-33
0.021593248,-33
0.021617808,-33
0.02162272,-33
0.021637456,-33
0.021662016,-33
0.021666928,-33
0.021681664,-33
0.021706224,-33
0.021711136,-33
0.021725872,-33
0.021750008,-33
0.02175492,-33
0.021764744,-33
0.021794216,-33
0.021799128,-33
0.021808952,-33
0.021838424,-33
0.021843336,-33
0.02185316,-33
0.021882632,-33
0.021887544,-33
0.021897368,-33
0.02192684,-33
0.021931752,-33
0.021941576,-33
0.021971048,-33
0.02197596,-33
0.02200052,53
0.022015256,53
0.022029992,53
0.022044728,53
0.022059464,53
0.0220742,53
0.022088936,53
0.022103672,53
0.022118408,53
0.022133144,53
0.02214788,53
0.022162616,53
0.022177352,53
0.022192088,53
0.022206824,53
0.02222156,53
0.022236296,53
0.022251032,53
0.022265768,53
0.022280504,53
0.02229524,53
0.022309976,53
0.022324712,53
0.022339448,53
0.022354184,53
0.02236892,53
0.022383656,53
0.022398392,53
0.022413128,53
0.022427864,53
0.0224426,53
0.022452424,53
0.022457336,53
0.022481048,0
0.02248596,0
0.022490872,0
0.022500696,0
0.02251052,0
0.022525256,0
0.022539992,0
0.022554728,0
0.022569464,0
0.0225842,0
0.022598936,0
0.022613672,0
0.022628408,0
0.022643144,0
0.02265788,0
0.022672616,0
0.022687352,0
0.022702088,0
0.022716824,0
0.02273156,0
0.022741384,-31
0.022751208,-31
0.022765944,-31
0.02278068,-31
0.022790504,-31
0.02280524,-31
0.022824888,-31
0.022834712,-31
0.022864184,-32
0.022869096,-32
0.02287892,-32
0.022908392,-32
0.022913304,-32
0.022923128,-32
0.0229526,-32
0.022957512,-32
0.022967336,-32
0.022996808,-32
0.02300172,-32
0.023011544,-32
0.023041016,-32
0.023045928,-32
0.023055752,-32
0.023085224,-32
0.023090136,-32
0.02309996,-32
0.023129432,-32
0.023134344,-32
0.023144168,-32
0.02317364,-32
0.023178552,-32
0.023188376,-32
0.023217848,-32
0.02322276,-32
0.023232584,-32
0.023261632,-32
0.023266544,-32
0.023286192,-32
0.023305416,-32
0.023310328,-32
0.023329976,-32
0.023349624,-32
0.023354536,-32
0.023374184,-32
0.023393832,-32
0.023398744,-32
0.023418392,-32
0.02343804,-32
0.023442952,-32
0.0234626,-32
0.023482248,-32
0.02348716,-32
0.02351172,-32
0.023521544,-32
0.023526456,-32
0.023541192,55
0.023555928,55
0.023570664,55
0.0235854,55
0.023600136,55
0.023614872,55
0.023629608,55
0.023644344,55
0.02365908,55
0.023673816,55
0.023688552,55
0.023703288,55
0.023718024,55
0.02373276,55
0.023747496,55
0.023762232,55
0.023776968,55
0.023791704,55
0.02380644,55
0.023821176,55
0.023835912,55
0.023850648,55
0.023865384,55
0.02388012,55
0.023894856,55
0.023909592,55
0.023924328,55
0.023939064,55
0.0239538,55
0.023968536,55
0.023983272,55
0.024012744,47
0.02406144,0
0.024076176,0
0.024090912,0
0.024105648,0
0.024120384,0
0.02413512,0
0.024149856,0
0.024164592,0
0.024179328,0
0.024194064,0
0.0242088,0
0.024223536,0
0.024238272,0
